"","ter_ic","title","sum","IC","result"
"6709","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_457",48
"6710","TIC_11","Сурайкин Максим Александрович",1016,"УИК_457",16
"6711","TIC_11","Титов Борис Юрьевич",2019,"УИК_457",20
"6712","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_457",47
"6713","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_458",11
"6714","TIC_11","Грудинин Павел Николаевич",11549,"УИК_458",149
"6715","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_458",68
"6716","TIC_11","Путин Владимир Владимирович",102522,"УИК_458",1182
"6717","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_458",81
"6718","TIC_11","Сурайкин Максим Александрович",1016,"УИК_458",17
"6719","TIC_11","Титов Борис Юрьевич",2019,"УИК_458",16
"6720","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_458",49
"6721","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_459",11
"6722","TIC_11","Грудинин Павел Николаевич",11549,"УИК_459",117
"6723","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_459",50
"6724","TIC_11","Путин Владимир Владимирович",102522,"УИК_459",1276
"6725","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_459",65
"6726","TIC_11","Сурайкин Максим Александрович",1016,"УИК_459",13
"6727","TIC_11","Титов Борис Юрьевич",2019,"УИК_459",21
"6728","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_459",49
"6729","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_460",7
"6730","TIC_11","Грудинин Павел Николаевич",11549,"УИК_460",125
"6731","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_460",52
"6732","TIC_11","Путин Владимир Владимирович",102522,"УИК_460",983
"6733","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_460",53
"6734","TIC_11","Сурайкин Максим Александрович",1016,"УИК_460",11
"6735","TIC_11","Титов Борис Юрьевич",2019,"УИК_460",16
"6736","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_460",42
"6737","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_461",18
"6738","TIC_11","Грудинин Павел Николаевич",11549,"УИК_461",122
"6739","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_461",57
"6740","TIC_11","Путин Владимир Владимирович",102522,"УИК_461",1239
"6741","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_461",61
"6742","TIC_11","Сурайкин Максим Александрович",1016,"УИК_461",11
"6743","TIC_11","Титов Борис Юрьевич",2019,"УИК_461",35
"6744","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_461",48
"6745","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_462",6
"6746","TIC_11","Грудинин Павел Николаевич",11549,"УИК_462",144
"6747","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_462",35
"6748","TIC_11","Путин Владимир Владимирович",102522,"УИК_462",720
"6749","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_462",35
"6750","TIC_11","Сурайкин Максим Александрович",1016,"УИК_462",4
"6751","TIC_11","Титов Борис Юрьевич",2019,"УИК_462",13
"6752","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_462",89
"6753","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_463",10
"6754","TIC_11","Грудинин Павел Николаевич",11549,"УИК_463",120
"6755","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_463",48
"6756","TIC_11","Путин Владимир Владимирович",102522,"УИК_463",903
"6757","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_463",59
"6758","TIC_11","Сурайкин Максим Александрович",1016,"УИК_463",14
"6759","TIC_11","Титов Борис Юрьевич",2019,"УИК_463",15
"6760","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_463",37
"6761","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_464",14
"6762","TIC_11","Грудинин Павел Николаевич",11549,"УИК_464",124
"6763","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_464",50
"6764","TIC_11","Путин Владимир Владимирович",102522,"УИК_464",801
"6765","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_464",43
"6766","TIC_11","Сурайкин Максим Александрович",1016,"УИК_464",6
"6767","TIC_11","Титов Борис Юрьевич",2019,"УИК_464",10
"6768","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_464",34
"6769","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_465",7
"6770","TIC_11","Грудинин Павел Николаевич",11549,"УИК_465",116
"6771","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_465",55
"6772","TIC_11","Путин Владимир Владимирович",102522,"УИК_465",839
"6773","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_465",61
"6774","TIC_11","Сурайкин Максим Александрович",1016,"УИК_465",14
"6775","TIC_11","Титов Борис Юрьевич",2019,"УИК_465",21
"6776","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_465",47
"6777","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_466",11
"6778","TIC_11","Грудинин Павел Николаевич",11549,"УИК_466",130
"6779","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_466",57
"6780","TIC_11","Путин Владимир Владимирович",102522,"УИК_466",1043
"6781","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_466",59
"6782","TIC_11","Сурайкин Максим Александрович",1016,"УИК_466",14
"6783","TIC_11","Титов Борис Юрьевич",2019,"УИК_466",25
"6784","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_466",40
"6785","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_467",9
"6786","TIC_11","Грудинин Павел Николаевич",11549,"УИК_467",94
"6787","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_467",54
"6788","TIC_11","Путин Владимир Владимирович",102522,"УИК_467",858
"6789","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_467",37
"6790","TIC_11","Сурайкин Максим Александрович",1016,"УИК_467",6
"6791","TIC_11","Титов Борис Юрьевич",2019,"УИК_467",20
"6792","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_467",38
"6793","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_468",11
"6794","TIC_11","Грудинин Павел Николаевич",11549,"УИК_468",119
"6795","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_468",34
"6796","TIC_11","Путин Владимир Владимирович",102522,"УИК_468",807
"6797","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_468",47
"6798","TIC_11","Сурайкин Максим Александрович",1016,"УИК_468",16
"6799","TIC_11","Титов Борис Юрьевич",2019,"УИК_468",19
"6800","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_468",36
"6801","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_469",26
"6802","TIC_11","Грудинин Павел Николаевич",11549,"УИК_469",109
"6803","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_469",61
"6804","TIC_11","Путин Владимир Владимирович",102522,"УИК_469",1124
"6805","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_469",47
"6806","TIC_11","Сурайкин Максим Александрович",1016,"УИК_469",8
"6807","TIC_11","Титов Борис Юрьевич",2019,"УИК_469",19
"6808","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_469",30
"6809","TIC_11","Бабурин Сергей Николаевич",1218,"УИК_470",9
"6810","TIC_11","Грудинин Павел Николаевич",11549,"УИК_470",92
"6811","TIC_11","Жириновский Владимир Вольфович",5334,"УИК_470",53
"6812","TIC_11","Путин Владимир Владимирович",102522,"УИК_470",1099
"6813","TIC_11","Собчак Ксения Анатольевна",5442,"УИК_470",47
"6814","TIC_11","Сурайкин Максим Александрович",1016,"УИК_470",3
"6815","TIC_11","Титов Борис Юрьевич",2019,"УИК_470",20
"6816","TIC_11","Явлинский Григорий Алексеевич",4402,"УИК_470",53
